A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	p.value.adj.BasalvsLP	p.value.adj.BasalvsML	p.value.adj.LPvsML	F	F.p.value
27632	5.05275572060649	-0.0863113167284819	-0.0552478527071658	0.0310634640213161	-0.527889323644149	-0.342299427134446	0.185719197517161	0.608980031227276	0.739143513828491	0.856342656596033	0.674185396040201	0.785797648857744	0.906583985850733	0.14344255019585	0.868104936626968
14962	4.08147817431507	-3.13311886091542	-1.41422847559895	1.71889038531647	-6.26366334658182	-2.65085534501496	3.75847273408953	8.94981137922438e-05	0.024091801993923	0.0036685537634118	0.000372721956980349	0.0411559411875951	0.017514345823636	20.126519044767	0.000299910889219139
12263	3.28726094538487	-2.66603094908259	-2.89085863693175	-0.224827687849159	-9.7843294997917	-10.921813652213	-1.05879894447472	1.8003075062233e-06	6.47648639702332e-07	0.314361675008465	1.71111613948813e-05	6.76544467653653e-06	0.447755930232188	72.046036210555	1.05437476407291e-06
193736	2.97570481557814	0.733220163924142	0.438245530843621	-0.29497463308052	2.01660294268269	1.29024161921411	-0.765116732435309	0.07111030913005	0.225729154815612	0.46170976938595	0.107429748008465	0.286433170112259	0.592750748088332	2.1054379393555	0.172081969243504
110147	7.43128550916352	-0.399309375474695	-0.622778440136283	-0.223469064661588	-2.06106465311477	-3.17507046854804	-1.14672288361566	0.0660001347560909	0.00978622014257166	0.277941969508366	0.100753519648672	0.0186470013881528	0.40989567913441	5.21455885139644	0.0278261108062566
70129	3.13589294172394	-4.60580929193835	-6.88893452328394	-2.28312523134558	-12.2092948652007	-18.9288668982958	-11.2859127067006	2.26093898846883e-07	3.2159966970664e-09	4.75913646345121e-07	3.82630833592127e-06	2.49116544810649e-07	0.000321795026034713	209.263406577646	6.04216131048846e-09
18010	5.37308032996625	-1.53204145874618	-1.43937457909676	0.0926668796494123	-12.1144013602354	-11.4200095297218	0.752803054642307	2.43499829831542e-07	4.25779329607057e-07	0.468755106023886	4.04632977836181e-06	5.01777180256144e-06	0.598807483202128	92.5803043748397	3.20047409783307e-07
68763	5.25749949380432	-0.436471708857217	-0.117787126349758	0.318684582507458	-2.97858615501506	-0.802503166784159	2.13073868070793	0.013701379123385	0.440740554092089	0.0586874400122957	0.0259604113540327	0.510139724523161	0.129004226784444	4.68511625742312	0.0363567663625602
100217427	0.0211689813208287	-0.601654301940993	0.209249949108728	0.810904251049721	-1.65868488010506	0.550944047976069	2.11565030518577	0.127874406174446	0.593651531866211	0.0602023411213755	0.178492408697381	0.654912301315022	0.131469676995094	2.50926903182275	0.130416871322149
15511	8.4193398039921	-0.975791772893302	-1.48204310176667	-0.506251328873365	-1.4062706670167	-2.07940847664167	-0.708177126912128	0.189663532247458	0.0639949326046685	0.494857598629551	0.251340998623374	0.0956412977785534	0.622693247276147	2.26754746449012	0.153675842465807
193740	7.59205751987511	-0.961755150994335	-1.44638249051537	-0.484627339521036	-1.25611456213043	-1.84994621589678	-0.617423296125016	0.237358411849453	0.0937652848808206	0.550624257504748	0.304517879163798	0.133660587736422	0.671625988767308	1.79371693321392	0.215485153988094
15482	2.35061357659742	-0.552585238891371	-0.806508478861745	-0.253923239970375	-0.803465818423185	-1.2427610767222	-0.393651172522608	0.440209047424464	0.242039865944974	0.702022700739613	0.512919400902157	0.304393542940137	0.79229954234536	0.781426399987711	0.483574739243131
27756	3.55777426141263	0.479668903217112	0.520330937442219	0.0406620342251065	2.33138201838066	2.61242960352405	0.184101052507051	0.0417181703425224	0.0257411537814569	0.857578821466577	0.0680490422503258	0.0434541107513212	0.907250453109083	4.0969636232672	0.0498018060988776
22321	6.57173258857282	0.284317040981671	0.117060378876096	-0.167256662105575	1.41069492741434	0.58060820951926	-0.831807933478067	0.188390630279307	0.57423284450812	0.42475123508718	0.249817756778355	0.63661330848067	0.557557338987111	1.00635650728769	0.399449073386925
27762	-0.0657281835497516	5.20562026362248	4.22379385462523	-0.981826408997256	12.5263115453299	12.3582492676365	-1.93709945923745	1.7711976893257e-07	2.01452579435001e-07	0.0811900237580459	3.29894480786849e-06	2.98179288160585e-06	0.164740966413511	104.114665341151	1.8211877397944e-07
17687	1.8850197013193	-0.599403787542578	-1.27773853947564	-0.678334751933059	-1.47638246469082	-3.48184736027066	-1.83052307177128	0.170332837602462	0.00581825508419206	0.0968033237766368	0.228936772429915	0.0118583573046878	0.187403134712358	5.88119313043936	0.020251911839493
114584	7.89840235385472	-0.881671723058455	-0.994846373472317	-0.113174650413862	-6.14562671395568	-6.84246786379438	-0.776056836535824	0.000104542633893306	4.28782183575866e-05	0.455507882085328	0.000422736628346756	0.000180335499713544	0.587020991227332	28.3960888931797	7.14812847957637e-05
51793	5.33390868617616	-0.32385044310801	-0.516454314039594	-0.192603870931584	-1.85748656989493	-3.01001035886912	-1.09597336443956	0.0926097826057261	0.0129816863951595	0.298540510756099	0.135626973264688	0.0239340866572216	0.431269930781639	4.57017011663181	0.0386040005504017
106722	-0.570744026316233	-1.51852469857463	-2.35340142444995	-0.834876725875328	-3.94948542068001	-6.69308370384178	-2.61140306790761	0.00268154116022778	5.16364868624855e-05	0.0257867235509909	0.00638279793893909	0.000210483693930103	0.070615879707244	22.4031351154095	0.000193716079196467
68468	0.448855255421213	-1.86262071415219	-3.6827149943827	-1.8200942802305	-2.65489552478203	-5.97890508543712	-3.53558442278614	0.023924621638983	0.000130611647844183	0.00531631793547592	0.0419680824168661	0.000456592791636934	0.0227234893047726	18.4270707237976	0.000426816628366529
70274	0.610156193448454	-5.00727065984985	-5.83083694229202	-0.823566282442166	-13.1696905784321	-15.8514775587122	-4.14474028360516	1.09711466361343e-07	1.82825266750748e-08	0.00195565556490734	2.39617215595154e-06	6.09345859652788e-07	0.0111746111645472	147.058517318434	3.41154761734826e-08
193742	5.85719418410455	-0.541552413053386	-0.854435755848149	-0.312883342794763	-3.83660147335101	-6.10383477941435	-2.20554877982526	0.00322546732136163	0.000110503998220247	0.0517000523863307	0.00746914248930644	0.000398191079824422	0.1177570738145	18.9464956576568	0.000382168662582995
13001	6.29341978475884	0.184699602007868	-0.0189026156253655	-0.203602217633233	1.60635280573458	-0.165002027066247	-1.76487843646169	0.138981387189255	0.872198878132353	0.107753345727513	0.191878299175028	0.897348715045379	0.202995896027428	1.9074589732261	0.198275260505826
81845	2.1473213205606	-0.188727201500035	-0.455434252166244	-0.26670705066621	-1.02038644161776	-2.63366217763009	-1.45776638666982	0.331369619741695	0.0248163609879134	0.175292763223463	0.403425067781789	0.0421642981160841	0.292154605372438	3.36479558054779	0.0758937783306027
114585	2.66750812094394	-0.816694615681039	-0.891613696390534	-0.0749190807094955	-3.52717875709031	-4.01534259201377	-0.338460739012639	0.00539177361624955	0.00240939282427545	0.741948271125294	0.0116783907379617	0.0055091282253207	0.824041087428114	9.55701714952896	0.00468583831201251
224727	8.07609152863573	0.305560662507094	0.0104282811460639	-0.29513238136103	2.34474409718856	0.0787395271698474	-2.2983636285749	0.0407753515676509	0.938778345872275	0.0441398509890028	0.0667031822330264	0.95147361686325	0.104695410123782	3.59538370912399	0.0662096168555874
53761	9.51309639591792	0.415086161463613	0.358603513942302	-0.0564826475213103	3.08309026511218	2.63087241595323	-0.432604627185516	0.0114529082849427	0.0249359572472705	0.674395524568149	0.0222320672437267	0.0423421043403965	0.769829366226757	5.53798459638556	0.0237914936104789
21926	5.03833247801233	-4.12558345528413	-2.96088782185776	1.16469563342637	-13.7362378323914	-9.77527517460503	4.65754534725236	7.31995065097936e-08	1.81572751363633e-06	0.000874678537323379	1.89556659106144e-06	1.46635007016298e-05	0.00645976093909576	101.923740235964	2.01748328459267e-07
18038	3.68338983988374	-0.875220676557761	-0.687879236624349	0.187341439933411	-3.39655056035479	-2.69148688541716	0.743026986821857	0.00671787984342722	0.0224622355301133	0.474397182461347	0.014039357920057	0.0387737711776816	0.604104146054935	6.44408868740495	0.0157164492743253
66237	0.699316386155653	-0.545956980666545	-0.533948397078032	0.0120085835885134	-1.76108329915509	-1.79031937146461	0.0394805421085451	0.108419779953615	0.103381578621732	0.969276953387488	0.155190600550015	0.14566126908384	0.979790768909853	2.10221418685908	0.172473995811246
53817	7.66717368848793	0.21696022576226	0.114715207525607	-0.102245018236653	1.55675913634078	0.815412866554542	-0.74497803523222	0.150288986131431	0.433648108709716	0.473267741245116	0.205288668134206	0.503370110618137	0.603080024715462	1.21446167597608	0.336797753595545
100862191	5.57094134116548	-0.599661625864632	-0.401986311365171	0.197675314499461	-2.17495767963852	-1.46051815475566	0.709171859806743	0.0544549747064551	0.174551859059306	0.494266116946129	0.0854781379340577	0.228556764981981	0.622335959692615	2.45548988863315	0.135204591711911
14964	9.57189353081409	-0.452820901806232	-1.16253509750412	-0.709714195697883	-3.62391101883814	-8.97703160060131	-5.54728175320223	0.00458653893255706	3.95536766857216e-06	0.000236572600793352	0.0101719624204902	2.67053303266561e-05	0.00278440376155273	41.4931986977433	1.34773561916118e-05
100862184	2.1159187339666	-0.34207594071032	-0.250096869023945	0.0919790716863758	-1.26286634657427	-0.951433972452314	0.338806461228964	0.235019599073017	0.363601853268098	0.741695504453246	0.301954886246648	0.432191008772561	0.823968295111489	0.871532683733917	0.447543285056176
15006	4.56526641880148	-0.702064398759194	-1.02882450102129	-0.326760102262094	-3.36779184306884	-5.10968517273137	-1.60753452031589	0.00705259792008339	0.000443730303026796	0.13872139493948	0.0146373698956749	0.00128169652169139	0.244553647706003	13.343018088932	0.001463538595169
15013	3.59263047569582	-1.68897117755576	-2.09923332111097	-0.410262143555208	-8.25453539900771	-10.6972597291631	-2.32549042871588	8.40570090840328e-06	7.86661569588675e-07	0.0421405914891863	5.52001638236126e-05	7.84722615015745e-06	0.101224602076365	62.6573482793823	2.03112354607884e-06
15015	7.95373278169854	-1.04506563600866	-1.05452223373825	-0.00945659772958685	-5.52193920998161	-5.51582281697764	-0.0491162416062382	0.000245166882273947	0.000247290798824575	0.961784599490562	0.000850965177018002	0.000779218429164437	0.975209652955176	20.3058365036348	0.000289354094580047
68395	2.63949867185119	-0.921425765845076	-1.02907312735368	-0.107647361508607	-2.67858161716667	-3.13448690696951	-0.335519470669251	0.0229675224193903	0.0104887233298427	0.744100007498564	0.0404984159985285	0.0198229174072344	0.825709095669186	5.7025166832784	0.0220093268492532
110557	3.00018150070625	-1.71506033845959	-1.89908453313627	-0.184024194676681	-5.29625883157394	-6.10830212243549	-0.663291672778793	0.000338227365765195	0.000109849639650513	0.521997467374074	0.00111858517832872	0.000396337276018727	0.646562970037929	21.9314308639528	0.000211431598438044
15018	3.68656611258124	-0.811896284446779	-1.35042557152463	-0.538529287077854	-4.74884507737456	-8.43695360329161	-3.3696207986282	0.000760870258174313	6.91623931887608e-06	0.00703080779497737	0.00219460949033581	4.11632478789411e-05	0.0274205375594313	35.0180828406899	2.87131295558686e-05
15007	3.3221403063753	-1.28104611556254	-1.34180584218638	-0.060759726623838	-4.05706434847523	-4.3847895367494	-0.210851608273982	0.00225209948490114	0.0013358284285072	0.837197340395433	0.00550966998335486	0.00330111822920525	0.89339312390397	11.9086852218001	0.00220517296663161
106795	3.03072680967109	1.70886251983958	1.54022363074612	-0.168638889093462	5.17102300082574	4.94516838235743	-0.448472476139659	0.000405617113850551	0.000566092613556037	0.663282230387769	0.00130314502555978	0.00157755299449562	0.762089414224802	17.1262590655355	0.000569161193380816
240084	4.61404416837621	0.0393582891831148	-0.0838304790385038	-0.123188768221619	0.202503687129058	-0.443857566345852	-0.619782576645403	0.843544939891604	0.666505699086709	0.549130267057875	0.876526853988011	0.721296755104533	0.670843487095714	0.207304083154179	0.816146668958241
57390	0.571707039528236	-2.45979354224733	-2.59393069742441	-0.134137155177085	-2.91752183868372	-3.13920714120658	-0.197191681266073	0.0152177614674334	0.0104044344758305	0.847590237027752	0.0284567117077485	0.0197056844966091	0.900719346367905	6.13507991153286	0.0180349938711869
386463	-0.726843025731087	-2.10937774265207	-3.85741745023763	-1.74803970758556	-3.20565691294679	-6.61789421637636	-3.62325486958505	0.00928871003484582	5.67599261253914e-05	0.00459155873158751	0.0185499193068647	0.000227759430944015	0.0204462211357866	22.3952977160781	0.000193995547319028
68915	4.49189239362725	0.397083817022337	-0.100532373759517	-0.497616190781854	2.19876864370387	-0.590744652089928	-2.69805688167322	0.0522988338146269	0.567677618232699	0.0222092786669301	0.0826190283943297	0.63048090499186	0.0636391952238625	4.15342854578595	0.0482780101361149
14885	3.05903019897721	0.445698863918751	0.0240099702807068	-0.421688893638044	1.68519430161952	0.0985419709118316	-1.54704234244113	0.122556969816417	0.923430698143242	0.152597041406953	0.172189989828362	0.938941629401983	0.26318484007421	1.74746912660812	0.222991185313265
12305	7.73465764928445	0.63037251865208	0.27051886510795	-0.35985365354413	3.04208309303707	1.28715515238265	-1.7740303527966	0.0122866944153491	0.226761288703836	0.106161596069787	0.023637243839932	0.287636497919497	0.20077156319473	4.68603332994698	0.0363394774246335
74601	-0.202849683026529	-3.12459487881072	-1.41552610148874	1.70906877732198	-3.70567667009365	-1.5286008768951	2.2381925396799	0.00400354724236961	0.157063068422423	0.0489084327743124	0.00905480547471907	0.208119585051789	0.113200645465381	7.02564032774428	0.0122495029518771
15937	9.42557723989319	-0.755780112487049	0.258203325352564	1.01398343783961	-2.50203824648367	0.873322038711811	3.43805694749008	0.0311293873796039	0.402778307767041	0.0062634237433537	0.0526441943925607	0.472063108515649	0.0253439841231715	6.28060401795467	0.0168954191298937
14251	6.20733380727128	-0.78294711554396	-1.35685718427058	-0.573910068726617	-5.98025087938434	-10.360676192643	-4.34959556107293	0.000130375177336786	1.05983259223459e-06	0.00141191318907853	0.000506223800718262	9.85720858109193e-06	0.00896046161438054	54.0085588231804	4.04954879848253e-06
22154	6.60809006435513	1.78059407523211	1.64583814123357	-0.134755933998542	8.55552898773218	7.95404832744396	-0.666139629991318	6.1033317599195e-06	1.16753560769402e-05	0.520249501904096	4.31190495657156e-05	6.27118709721964e-05	0.644956678498274	45.6354364892546	8.76307035668714e-06
240087	6.61331447137496	0.0715297388879623	0.419965397586076	0.348435658698114	0.44750158293012	2.62241328300196	2.18848277654541	0.663959795049852	0.0253021161517208	0.0532199796059569	0.724519720890622	0.0428457232862074	0.120343126333804	3.95556818848458	0.0538777106196104
100503359	-0.242545802589856	2.8198602404065	3.34238641765619	0.522526177249698	6.12535416191407	7.17077166724941	0.890580649487091	0.000107389986262986	2.87722623166648e-05	0.393878498632169	0.000432398850316997	0.000129754567244686	0.527642229347898	29.9083574406565	5.71771234061256e-05
106582	3.33465211461989	0.813028266374388	0.270987927719719	-0.542040338654669	4.19199707394824	1.53403319879991	-2.66848153260354	0.00181316283923117	0.155735773893302	0.0233708801717922	0.00459617960231023	0.206564818127	0.0659590591020992	9.01561804638364	0.00567033789424304
76448	6.91165279053046	1.16930205985535	1.12809988434262	-0.0412021755127263	6.34666698130678	6.1171331074792	-0.230021278204238	8.03229166937294e-05	0.000108568343983913	0.82266805823524	0.00034075032545468	0.000392514189007689	0.882542641995015	25.9174696451557	0.000105446055910946
69192	5.96857799611465	-0.147028762254857	-0.10327136144577	0.0437574008090875	-0.889112404997666	-0.626595094982319	0.262020535896302	0.394630252937313	0.54482929677957	0.798573176376218	0.467581558582772	0.609357046102061	0.866135150290631	0.417265653582171	0.66970506686997
69662	2.73489632130435	-0.0677945834857661	-0.680419799715242	-0.612625216229476	-0.360541923519304	-3.98394597550419	-3.34065449784722	0.725869874164887	0.00253533441803292	0.00738421031751029	0.778522508332371	0.0057516034643556	0.0283615344760123	9.04504646162762	0.00561081252619984
100503379	1.28758028327395	-0.758578595522937	-0.100906725803757	0.65767186971918	-2.58096552149304	-0.335974262823518	2.19252801711616	0.0271749401814719	0.743767144969609	0.0528558634059304	0.0468744553909582	0.790058690399412	0.119677638290442	3.86017445678339	0.0568542114334653
73242	3.91424923552432	0.294801839243085	0.425240865366484	0.130439026123399	1.32008208643795	1.94574779572826	0.551341256933208	0.215948739640487	0.0800318843686297	0.593389230412085	0.280840423889781	0.116403290079232	0.707105110523024	1.94356233545768	0.19316029717486
66973	3.06207452008644	-0.735178525707347	-0.776377647114307	-0.0411991214069598	-4.16189210027707	-4.55619582491311	-0.241837697971906	0.00190262233486889	0.00102247331472776	0.81374649484237	0.00478357212875715	0.00261384849361465	0.876494028460293	12.7103343639008	0.00174646990310323
52040	7.15977634988406	0.434613352626781	0.444704242340399	0.0100908897136183	1.02361234206267	1.0425050679382	0.0241760980391902	0.329915316509863	0.321493811810603	0.981183239206486	0.402069212626879	0.389152678151509	0.987527396856606	0.711724740847484	0.513848881777599
100043674	4.4864091573082	0.282429594832116	-0.366219145106013	-0.64864873993813	1.18658472299021	-1.6499495461753	-2.70151980512281	0.262558384410729	0.129671391453536	0.0220770977167973	0.33153320691549	0.176535680453495	0.0633682044900575	3.80748325513168	0.0585827163853922
667766	3.68819636533015	0.414789334759291	0.229733216424329	-0.185056118334962	1.10531349846112	0.645486292274405	-0.468395019127782	0.294663284749965	0.533004354800394	0.649449636196953	0.365281542976464	0.598826672410183	0.750810640234634	0.619246636066237	0.557598529898309
224742	7.301495903087	0.138119877108881	0.257010235168937	0.118890358060056	0.963094627377213	1.7845099921578	0.840903494799651	0.357996548608542	0.104365321462939	0.419868898178743	0.430513720268274	0.146820416975125	0.552684968190865	1.60633975507432	0.247913120333599
75210	4.24018722298294	0.832997902123008	0.612124957555437	-0.220872944567571	4.28436227765504	3.3327358692838	-1.07387755781621	0.00156528786488338	0.00748396905213486	0.30786900878346	0.00405640369668369	0.0147873373725053	0.440946866472974	10.2037065762018	0.0037652301829578
14670	6.84274240548689	0.795986819897418	0.768948139452388	-0.0270386804450293	4.55676847289713	4.39514748736124	-0.157687837596183	0.0010215675896848	0.00131426971358633	0.877811498858169	0.00282076119062089	0.00325294958814439	0.920097667702084	13.3687735496073	0.00145323464753091
77810	1.58353223480797	-0.107322726705552	-0.118903373814836	-0.0115806471092839	-0.411614885782742	-0.472064303698221	-0.0431814326871156	0.689222555850534	0.646916922475929	0.966398869291849	0.746603396731165	0.703645719639986	0.977718733198988	0.131345587571663	0.878388604660989
15042	0.0799657413733633	0.324285049369493	0.91951037864363	0.595225329274137	0.919067024605347	2.57347991128512	1.51202903588224	0.37949139253725	0.0275275637232119	0.161173331120338	0.452446586925052	0.0461071231097666	0.274302563416988	3.24898571151111	0.0813948932607319
15040	5.23865407690743	-0.817543034385872	-0.906676226274161	-0.0891331918882896	-4.80706792899636	-5.39451193764149	-0.527702620635695	0.000696585856063268	0.000293753010391015	0.609104992677005	0.00203908630938958	0.000899133709817987	0.719957628610629	17.4953138324513	0.00052365252741939
15039	3.49552657969065	-0.80637062559427	-0.917655181990159	-0.111284556395889	-5.52526931718009	-6.51454188652964	-0.793573969984063	0.000244018723460012	6.47174654798652e-05	0.445690821158109	0.000847810943784908	0.00025365879870567	0.577551045805929	24.5282835613198	0.000132944948097156
100529082	0.611613855666361	-1.75954443896969	-1.86040338382224	-0.100858944852555	-4.33150359030985	-4.75421806674795	-0.293680596580993	0.00145279317795101	0.000754682073049819	0.774949634915516	0.00380694640433369	0.00202770704945954	0.84808920686003	13.8150703859392	0.00128776281034969
14963	3.05547496640721	-1.12352047952303	-1.21944924860231	-0.0959287690792805	-5.13633477362305	-5.79777630247994	-0.476335867155794	0.000426721642568375	0.000167063589378578	0.643974426025162	0.00136107004435511	0.000559975329755693	0.746961819902262	20.0705398166673	0.000303300600215107
15051	4.81002169426044	-0.797845552648176	-0.901837471625749	-0.103991918977573	-4.21370296228004	-4.85436147174422	-0.557739075829246	0.00175141457484272	0.00064861944422956	0.589172819290179	0.00446176115217815	0.00177574302812364	0.703797688079388	13.8762996506325	0.00126686482817529
15024	5.27925144414278	-0.5869967450147	-0.871342826248219	-0.284346081233519	-4.80476320612804	-7.26595349804132	-2.33567641339813	0.000699017680226257	2.56907989612518e-05	0.0414128678481547	0.00204451485451268	0.000118005918106703	0.0999852178403122	27.1099875887328	8.71314139154182e-05
630294	0.0210027846137975	-1.13457094963012	-1.20038191502401	-0.0658109653938868	-2.05817771908058	-2.27330867672541	-0.131034273742288	0.0663210926503129	0.0460680492572997	0.898322096321289	0.101156269774059	0.0719226185087237	0.933197465108276	3.13961347549182	0.08703436347943
69717	1.85132941387424	-2.04366641890202	-1.70285659419998	0.340809824702033	-5.5569788597785	-4.65690178752962	1.09310647908632	0.000233369928430691	0.000875542075865843	0.299738449137358	0.000815490118500303	0.00229200767041945	0.432538216384543	17.916403321347	0.000476941347946499
667977	4.95161688418528	-0.394784059837001	-0.933616546572838	-0.538832486735838	-3.25840856798081	-8.00458282499797	-4.49130128397092	0.00849069139357784	1.10405418068935e-05	0.00113082988952572	0.0171741601585078	6.00112335743078e-05	0.00766979690846825	31.6135688035819	4.49562157645887e-05
625785	2.01201353588604	0.154619442740859	-0.0812589598720002	-0.235878402612859	0.605457260186898	-0.340553491719377	-0.899968145107227	0.558237047113712	0.740418696799956	0.389095679722873	0.6274242460022	0.787035182363153	0.522856228778707	0.430597065432026	0.661518977298324
100046579	0.315409030715149	1.74390864759503	0.983066410257648	-0.760842237337382	5.82128782717472	3.81161761049565	-2.32041647689462	0.000161768997152982	0.00336074089229987	0.042507723592442	0.00060407559784788	0.00736575812152679	0.101778550487989	17.9226552185393	0.000476286347897955
67676	3.11399126716902	-0.263339280485357	-0.706378585061152	-0.443039304575795	-1.70829724744781	-4.9378746244932	-2.94047805065089	0.11808605403355	0.000572289425774666	0.0146287089671071	0.166951687332591	0.00159231579573721	0.0467649881559629	11.9731456619013	0.00216333319868536
79263	5.5695584095995	-0.596416782870235	-0.0589629299594518	0.537453852910783	-2.53631245936028	-0.248845408030003	2.24048134101764	0.0293466991454164	0.808468633457882	0.0487182549326982	0.0500416508239826	0.845162966267963	0.112908063010745	3.83794189413137	0.0575759827525281
14997	-0.881628046312025	2.03248413809164	1.69576683152004	-0.3367173065716	2.1508819269992	1.94865115783941	-0.311524739770055	0.0567217395226417	0.0796465595830846	0.761738478279598	0.088418998606605	0.115890448535634	0.838417156366162	2.83886677944186	0.105133285283333
22670	5.58849083845125	-0.395034431977055	-0.389813780243046	0.00522065173400854	-3.48321900862156	-3.46170720916698	0.0455091670527778	0.00580485140648621	0.00601879010886089	0.964588908381379	0.012422680189285	0.0122002360001121	0.976305958358144	8.03937019680773	0.00815359183905931
69097	1.96122947248307	-0.619297077388127	-0.520592192673191	0.0987048847149357	-1.6577917520741	-1.445950819955	0.266850157750144	0.128057106371407	0.17850487078385	0.794955019486083	0.178677000763492	0.233236924144749	0.863372094213692	1.63641586734329	0.242333046599472
386454	3.25066394372146	-1.68138479515391	-0.0259211552414516	1.65546363991246	-2.50044210665938	-0.0347974749262885	2.41273785382755	0.0312149634994547	0.972919506982412	0.0362909216340834	0.0527700152726788	0.978237139154307	0.0905036804483787	4.02459750064201	0.0518398487309067
76497	4.86885984819138	0.0896342240762555	-0.160225664774813	-0.249859888851069	0.697234066781313	-1.28701308739463	-1.90771433571396	0.501393247755033	0.22680888943858	0.0852431274548079	0.572945736886902	0.287648663165681	0.170884361788474	1.92665319786448	0.195535976347263
66136	4.00760294485938	0.1842707460669	0.114060333250968	-0.070210412815932	1.11965282902366	0.718964755389739	-0.411279146522311	0.288786757115871	0.488466473892443	0.689460865242299	0.359082199310596	0.556781814008727	0.781797402830385	0.646548641040822	0.544233494511426
76416	0.321403273748275	-0.522070582314124	-1.29683415922985	-0.774763576915727	-1.0763900396101	-2.95767697747227	-1.76199622683685	0.306797177229094	0.0142025585163286	0.10825912549119	0.378025575456691	0.0259051302322682	0.203650798483759	4.33545196641655	0.043732144315926
22715	0.0305602937302719	3.84990685853548	1.70579914658928	-2.1441077119462	8.32708205962158	5.22145598553659	-4.25635480838786	7.7752948007274e-06	0.000376897094075419	0.0016364401050306	5.18292004010841e-05	0.00111293461279514	0.00984714277304946	38.0930207616013	1.9767288679132e-05
54393	4.65115865706733	1.88535538946383	1.24204704444074	-0.643308345023089	6.7866561473774	4.89195491402892	-2.20024930581374	4.59467244021643e-05	0.00061299882865532	0.0521675034702503	0.000213739031578541	0.00169003480385588	0.118573922762531	24.9333005588329	0.000124122280799963
24108	-0.691134735209803	-3.19282661935713	-3.02999508415605	0.162831535201078	-4.03578610113745	-3.86347825123078	0.280512440568634	0.00233092759192232	0.00308627483015902	0.784747606327671	0.00567312531607899	0.0068307942139379	0.855928993888617	10.4296060455671	0.00349586461594268
14991	2.1418552139098	1.14232680828861	-0.326932655644754	-1.46925946393337	5.10276180047215	-1.81703127436649	-6.56640645685979	0.000448266366401737	0.0989667279779296	6.05834788394978e-05	0.00141702590494992	0.140200390219759	0.00122951058071928	24.1386156779394	0.000142151593633077
100861531	10.1122171706117	-1.17105973002173	-1.77191688654373	-0.600857156522002	-2.41743562733242	-3.53489277640367	-1.18767325229368	0.0359995744796369	0.00532248518350447	0.262147981256062	0.0598584308609058	0.0109630656717087	0.393194213732753	6.58279542448785	0.0147927720065069
71583	1.92124767819981	-0.0511991606186661	-0.685642260090444	-0.634443099471778	-0.109347955825272	-1.62139664569705	-1.41230719849813	0.915069085004953	0.135703653948327	0.187928573994656	0.934127528761543	0.18364787027592	0.308142701756718	1.54405985311665	0.259965381454431
83815	3.11957774934517	0.783004984203418	0.237112028044663	-0.545892956158756	2.82557575968312	0.948419136047488	-1.89547439362918	0.017827503881558	0.365061351952753	0.0869863720903746	0.032609322376326	0.433562006406536	0.173446998636135	4.15869618711154	0.0481387228128764
17850	4.9603703833507	0.618315708818907	0.00491642489175614	-0.61339928392715	4.59095992385572	0.0386332794310835	-4.45590596404601	0.000968999307047461	0.969935913593294	0.00119499261011237	0.00269293215309541	0.975999304969029	0.00796193335947398	13.6434681768716	0.00134857075825026
627626	-1.90841282224619	6.10542277533262	8.54682072816836	2.44139795283574	13.4524396191195	17.2365058809021	3.76182606440544	8.9476097194245e-08	8.06704187768148e-09	0.00364828848869496	2.15183177717569e-06	3.8867227278013e-07	0.0174557694826808	164.07214571727	1.99740030627465e-08
12488	7.02672570539104	-0.388510708258056	-0.187553402079162	0.200957306178894	-2.05208059700075	-0.987836546207642	1.06286748932628	0.0670038171260073	0.346311614493971	0.312599647591674	0.102076690642062	0.414871467025092	0.445918832642101	2.10551416227889	0.172072713030759
94185	7.96713031064806	0.266983826853496	-1.18692456944984	-1.45390839630333	1.68236358003102	-7.14198512627645	-8.94363589871584	0.123115137780906	2.97812750832577e-05	4.09123118167276e-06	0.172871325006596	0.000133455160251296	0.000446496886542883	44.6073929011366	9.71826046095281e-06
77596	0.57116675926005	-2.45029074351566	0.183117963487221	2.63340870700288	-5.07108974433826	0.300773055708496	4.85629591480823	0.000469656988870265	0.769689348390825	0.000646733804527085	0.00147542498277829	0.812902596179245	0.00523742717739646	16.4338075224348	0.000668031972159946
224792	3.34516329835552	2.55940050441902	2.11884959923615	-0.440550905182871	3.4486399024251	3.19744964453889	-0.52330512246126	0.00615271016674762	0.00941960954011873	0.612052065924887	0.0130195906053152	0.0180504287250787	0.722055260583495	7.45532249688238	0.0102670523378629
27226	1.73151401899707	4.80566843932743	5.38191830151505	0.57624986218762	10.8925852333201	12.1015833888969	0.983628194491213	6.64120514773043e-07	2.45961166733848e-07	0.348279120468758	8.25198867698259e-06	3.38914389765074e-06	0.48243435766086	88.6824424895934	3.9314569305424e-07
74011	2.33641750577365	-0.527532909338484	-0.606480177920924	-0.0789472685824397	-1.5731462641956	-1.90059897484411	-0.242911495108273	0.146465986880997	0.0862525183738298	0.812937122637211	0.200763567270111	0.124251695592932	0.876084475209685	2.04789640682615	0.179243058659507
